Date,KO,NVDA,SPY,^GSPC
2015-09-01,28.82689094543457,0.5990026593208313,160.61788940429688,1920.030029296875
2015-10-01,30.692800521850586,0.6893996596336365,175.18605041503906,2079.360107421875
2015-11-01,30.88849639892578,0.7708057165145874,175.8263397216797,2080.409912109375
2015-12-01,31.373682022094727,0.8039794564247131,171.76539611816406,2043.93994140625
2016-01-01,31.34446144104004,0.714458703994751,164.18511962890625,1940.239990234375
2016-02-01,31.497831344604492,0.7649511694908142,164.0495147705078,1932.22998046875
2016-03-01,33.87860870361328,0.8722741603851318,174.18612670898438,2059.739990234375
2016-04-01,32.97256851196289,0.8698258996009827,175.77452087402344,2065.300048828125
2016-05-01,32.82538986206055,1.1437733173370361,178.76475524902344,2096.949951171875
2016-06-01,33.362648010253906,1.1538617610931396,178.45802307128906,2098.860107421875
2016-07-01,32.35771942138672,1.4015206098556519,185.92855834960938,2173.60009765625
2016-08-01,32.20938491821289,1.5055917501449585,186.15113830566406,2170.949951171875
2016-09-01,31.386165618896484,1.6849241256713867,185.22637939453125,2168.27001953125
2016-10-01,31.70240020751953,1.7498427629470825,182.9345245361328,2126.14990234375
2016-11-01,30.16963005065918,2.2672219276428223,189.67349243164062,2198.81005859375
2016-12-01,31.261646270751953,2.628693103790283,192.3845977783203,2238.830078125
2017-01-01,31.344594955444336,2.6887831687927246,196.98146057128906,2278.8701171875
2017-02-01,31.638662338256836,2.4991543292999268,204.72122192382812,2363.639892578125
2017-03-01,32.000572204589844,2.686011791229248,204.08921813964844,2362.719970703125
2017-04-01,32.8231201171875,2.571845054626465,207.01173400878906,2384.199951171875
2017-05-01,34.58787155151367,3.559403657913208,209.93325805664062,2411.800048828125
2017-06-01,34.11626434326172,3.568336248397827,210.24630737304688,2423.409912109375
2017-07-01,35.15629196166992,4.011415481567383,215.61410522460938,2470.300048828125
2017-08-01,34.933868408203125,4.182478427886963,216.2431182861328,2471.64990234375
2017-09-01,34.51972579956055,4.416665077209473,219.51101684570312,2519.360107421875
2017-10-01,35.54423904418945,5.10941743850708,225.7986297607422,2575.260009765625
2017-11-01,35.38192367553711,4.958710670471191,232.7003173828125,2647.580078125
2017-12-01,35.757728576660156,4.783904552459717,234.3248291015625,2673.610107421875
2018-01-01,37.0904541015625,6.076916694641113,248.7964324951172,2823.81005859375
2018-02-01,33.684593200683594,5.982968807220459,239.75,2713.830078125
2018-03-01,33.84825134277344,5.729160785675049,232.2481689453125,2640.8701171875
2018-04-01,33.97406768798828,5.563662052154541,234.3834991455078,2648.050048828125
2018-05-01,33.80896759033203,6.238770961761475,240.08108520507812,2705.27001953125
2018-06-01,34.48513412475586,5.864146709442139,240.38238525390625,2718.3701171875
2018-07-01,36.98958969116211,6.061184883117676,250.4071807861328,2816.2900390625
2018-08-01,35.3554801940918,6.9478631019592285,258.40008544921875,2901.52001953125
2018-09-01,36.64055633544922,6.960083961486816,258.7650146484375,2913.97998046875
2018-10-01,38.304222106933594,5.221673011779785,241.97369384765625,2711.739990234375
2018-11-01,40.32023620605469,4.047706604003906,246.4621124267578,2760.169921875
2018-12-01,38.17976760864258,3.30973219871521,223.45655822753906,2506.85009765625
2019-01-01,38.80869674682617,3.563850164413452,242.7572784423828,2704.10009765625
2019-02-01,36.55903625488281,3.824414014816284,250.62632751464844,2784.489990234375
2019-03-01,37.78466796875,4.456238746643066,254.04376220703125,2834.39990234375
2019-04-01,39.90392303466797,4.491976261138916,265.5868225097656,2945.830078125
2019-05-01,39.96086883544922,3.3617851734161377,248.65000915527344,2752.06005859375
2019-06-01,41.41680145263672,4.080438613891602,264.66552734375,2941.760009765625
2019-07-01,43.14183044433594,4.191995143890381,269.9737548828125,2980.3798828125
2019-08-01,45.11735534667969,4.161932945251465,265.4534912109375,2926.4599609375
2019-09-01,44.625526428222656,4.329203128814697,269.3746643066406,2976.739990234375
2019-10-01,44.943546295166016,4.999462604522705,276.60052490234375,3037.56005859375
2019-11-01,44.09305191040039,5.390425682067871,286.6130065917969,3140.97998046875
2019-12-01,46.044586181640625,5.856341361999512,293.49774169921875,3230.780029296875
2020-01-01,48.58181381225586,5.884464740753174,294.8216247558594,3225.52001953125
2020-02-01,44.49728775024414,6.721724510192871,271.4817810058594,2954.219970703125
2020-03-01,36.810707092285156,6.5646185874938965,236.19265747070312,2584.590087890625
2020-04-01,38.509788513183594,7.27885627746582,267.75048828125,2912.429931640625
2020-05-01,39.172733306884766,8.841312408447266,280.5075378417969,3044.31005859375
2020-06-01,37.494388580322266,9.461170196533203,284.23138427734375,3100.2900390625
2020-07-01,40.00283432006836,10.578690528869629,302.2948913574219,3271.1201171875
2020-08-01,41.94199752807617,13.329066276550293,323.39404296875,3500.31005859375
2020-09-01,41.80651092529297,13.484537124633789,310.0439453125,3363.0
2020-10-01,41.02663803100586,12.495160102844238,303.5235900878906,3269.9599609375
2020-11-01,44.0485725402832,13.359968185424805,336.5399169921875,3621.6298828125
2020-12-01,47.18147659301758,13.014545440673828,347.52679443359375,3756.070068359375
2021-01-01,41.425758361816406,12.953323364257812,345.4515380859375,3714.239990234375
2021-02-01,42.1484489440918,13.676039695739746,355.0570373535156,3811.14990234375
2021-03-01,45.34893798828125,13.31081771850586,369.9646301269531,3972.889892578125
2021-04-01,46.8281364440918,14.972574234008789,390.81549072265625,4181.169921875
2021-05-01,47.964561462402344,16.204540252685547,393.38165283203125,4204.10986328125
2021-06-01,46.940921783447266,19.95329475402832,400.8926086425781,4297.5
